Material,Material Text,Node,Available Supply,Projected_Shortage_Qty,Need_in_days,daily_shortage_cost,Demand
11892,Example Material-11892,1100,455235,0,0,1000,97408
11892,Example Material-11892,1415,77055,0,0,1000,69258
11892,Example Material-11892,1645,972500,0,0,1000,25160
11893,Example Material-11893,1020,590632,0,0,1000,153654
11893,Example Material-11893,1100,16595,371957,24,1000,388552
11893,Example Material-11893,1415,79310,0,0,1000,71918
11893,Example Material-11893,1645,212825,0,0,1000,17168
11894,Example Material-11894,1020,950227,0,0,1000,195118
11894,Example Material-11894,1100,68877,297874,28,1000,366751
11894,Example Material-11894,1415,108096,158266,23,1000,266362
11894,Example Material-11894,1645,517177,0,0,1000,48802
11895,Example Material-11895,1020,156837,0,0,1000,99578
11895,Example Material-11895,1100,696876,0,0,1000,185057
11895,Example Material-11895,1415,33315,322413,18,1000,355728
11895,Example Material-11895,1645,766311,0,0,1000,244770
11896,Example Material-11896,1020,504318,0,0,1000,339943
11896,Example Material-11896,1100,978353,0,0,1000,377614
11896,Example Material-11896,1415,896,360694,3,1000,361590
11896,Example Material-11896,1645,96002,34073,2,1000,130075
11897,Example Material-11897,1020,294638,0,0,1000,184086
11897,Example Material-11897,1100,849200,0,0,1000,217775
11897,Example Material-11897,1415,490970,0,0,1000,388306
11897,Example Material-11897,1645,578948,0,0,1000,387441
11898,Example Material-11898,1020,275153,0,0,1000,189397
11898,Example Material-11898,1100,698334,0,0,1000,14831
11898,Example Material-11898,1415,674543,0,0,1000,27301
11898,Example Material-11898,1645,393463,0,0,1000,201393
11899,Example Material-11899,1020,643298,0,0,1000,66501
11899,Example Material-11899,1100,835075,0,0,1000,193795
11899,Example Material-11899,1415,624457,0,0,1000,114294
11899,Example Material-11899,1645,615075,0,0,1000,126230
11900,Example Material-11900,1020,752922,0,0,1000,122343
11900,Example Material-11900,1100,723083,0,0,1000,283204
11900,Example Material-11900,1415,748489,0,0,1000,297061
11900,Example Material-11900,1645,588056,0,0,1000,306365
11901,Example Material-11901,1020,947109,0,0,1000,53393
11901,Example Material-11901,1100,230018,0,0,1000,195102
11901,Example Material-11901,1415,493620,0,0,1000,215679
11901,Example Material-11901,1645,796226,0,0,1000,270514
11902,Example Material-11902,1020,970929,0,0,1000,167334
11902,Example Material-11902,1100,510029,0,0,1000,267234
11902,Example Material-11902,1415,101306,157089,9,1000,258395
11902,Example Material-11902,1645,948461,0,0,1000,48960
11903,Example Material-11903,1020,614946,0,0,1000,35354
11903,Example Material-11903,1100,734232,0,0,1000,136465
11903,Example Material-11903,1415,783653,0,0,1000,33243
11903,Example Material-11903,1645,73907,109438,13,1000,183345
11904,Example Material-11904,1020,66080,290805,1,1000,356885
11904,Example Material-11904,1100,248093,0,0,1000,47445
11904,Example Material-11904,1415,588016,0,0,1000,18407
11904,Example Material-11904,1645,705071,0,0,1000,309115
11905,Example Material-11905,1020,440390,0,0,1000,317994
11905,Example Material-11905,1100,314982,0,0,1000,225388
11905,Example Material-11905,1415,531443,0,0,1000,137194
11905,Example Material-11905,1645,971954,0,0,1000,260301
11906,Example Material-11906,1020,103140,0,0,1000,32545
11906,Example Material-11906,1100,521261,0,0,1000,161007
11906,Example Material-11906,1415,37291,139245,30,1000,176536
11906,Example Material-11906,1645,711637,0,0,1000,297258
11907,Example Material-11907,1020,920073,0,0,1000,299955
11907,Example Material-11907,1100,809368,0,0,1000,134561
11907,Example Material-11907,1415,760722,0,0,1000,159720
11907,Example Material-11907,1645,553449,0,0,1000,377350
11908,Example Material-11908,1020,577185,0,0,1000,49413
11908,Example Material-11908,1100,470870,0,0,1000,144863
11908,Example Material-11908,1415,780518,0,0,1000,138220
11908,Example Material-11908,1645,31414,12456,9,1000,43870
11909,Example Material-11909,1020,863317,0,0,1000,97613
11909,Example Material-11909,1100,23842,0,0,1000,17212
11909,Example Material-11909,1415,338451,0,0,1000,84769
11909,Example Material-11909,1645,130392,231556,23,1000,361948
11910,Example Material-11910,1020,544362,0,0,1000,326288
11910,Example Material-11910,1100,294585,0,0,1000,253401
11910,Example Material-11910,1415,428174,0,0,1000,78089
11910,Example Material-11910,1645,747146,0,0,1000,248922
11911,Example Material-11911,1020,480462,0,0,1000,329120
11911,Example Material-11911,1100,461439,0,0,1000,114398
11911,Example Material-11911,1415,828021,0,0,1000,189940
11911,Example Material-11911,1645,180556,2859,16,1000,183415
11912,Example Material-11912,1020,52719,59819,3,1000,112538
11912,Example Material-11912,1100,145591,57694,6,1000,203285
11912,Example Material-11912,1415,725731,0,0,1000,324912
11912,Example Material-11912,1645,13826,56124,24,1000,69950
11913,Example Material-11913,1020,763290,0,0,1000,140031
11913,Example Material-11913,1100,468116,0,0,1000,286733
11913,Example Material-11913,1415,497306,0,0,1000,310067
11913,Example Material-11913,1645,919502,0,0,1000,51771
11914,Example Material-11914,1020,9423,47499,21,1000,56922
11914,Example Material-11914,1100,598747,0,0,1000,114996
11914,Example Material-11914,1415,535599,0,0,1000,262839
11914,Example Material-11914,1645,214800,0,0,1000,68437
11915,Example Material-11915,1020,15850,119286,7,1000,135136
11915,Example Material-11915,1100,494153,0,0,1000,2335
11915,Example Material-11915,1415,651725,0,0,1000,186024
11915,Example Material-11915,1645,153506,0,0,1000,34323
11916,Example Material-11916,1020,564784,0,0,1000,210095
11916,Example Material-11916,1100,493413,0,0,1000,160895
11916,Example Material-11916,1415,348009,0,0,1000,60645
11916,Example Material-11916,1645,273361,58866,8,1000,332227
11917,Example Material-11917,1020,273109,0,0,1000,172869
11917,Example Material-11917,1100,719947,0,0,1000,222156
11917,Example Material-11917,1415,21255,76211,9,1000,97466
11917,Example Material-11917,1645,465141,0,0,1000,288591
11918,Example Material-11918,1020,433268,0,0,1000,381647
11918,Example Material-11918,1100,706899,0,0,1000,367574
11918,Example Material-11918,1415,530297,0,0,1000,253159
11918,Example Material-11918,1645,329670,26538,7,1000,356208
11919,Example Material-11919,1020,292592,0,0,1000,242939
11919,Example Material-11919,1100,174758,0,0,1000,44445
11919,Example Material-11919,1415,946555,0,0,1000,375597
11919,Example Material-11919,1645,397842,0,0,1000,110095
11920,Example Material-11920,1020,343491,22928,29,1000,366419
11920,Example Material-11920,1100,414995,0,0,1000,270739
11920,Example Material-11920,1415,407743,0,0,1000,164906
11920,Example Material-11920,1645,684994,0,0,1000,246144
11921,Example Material-11921,1020,294202,0,0,1000,98651
11921,Example Material-11921,1100,135368,109728,12,1000,245096
11921,Example Material-11921,1415,866423,0,0,1000,157663
11921,Example Material-11921,1645,860697,0,0,1000,28100
11922,Example Material-11922,1020,612912,0,0,1000,301544
11922,Example Material-11922,1100,258361,0,0,1000,25974
11922,Example Material-11922,1415,105140,228464,8,1000,333604
11922,Example Material-11922,1645,233228,153839,13,1000,387067
11923,Example Material-11923,1020,830879,0,0,1000,79675
11923,Example Material-11923,1100,132884,0,0,1000,93656
11923,Example Material-11923,1415,919010,0,0,1000,117415
11923,Example Material-11923,1645,851242,0,0,1000,207246
11924,Example Material-11924,1020,203957,70970,2,1000,274927
11924,Example Material-11924,1100,131366,36212,13,1000,167578
11924,Example Material-11924,1415,121682,0,0,1000,17748
11924,Example Material-11924,1645,808545,0,0,1000,133761
11925,Example Material-11925,1020,409565,0,0,1000,51274
11925,Example Material-11925,1100,658521,0,0,1000,382146
11925,Example Material-11925,1415,300692,0,0,1000,71891
11925,Example Material-11925,1645,338411,0,0,1000,247840
11926,Example Material-11926,1020,539289,0,0,1000,373904
11926,Example Material-11926,1100,877672,0,0,1000,4717
11926,Example Material-11926,1415,323016,0,0,1000,127191
11926,Example Material-11926,1645,764316,0,0,1000,182572
11927,Example Material-11927,1020,545037,0,0,1000,180924
11927,Example Material-11927,1100,298879,0,0,1000,223811
11927,Example Material-11927,1415,334097,0,0,1000,291208
11927,Example Material-11927,1645,3545,341240,28,1000,344785
11928,Example Material-11928,1020,418122,0,0,1000,114712
11928,Example Material-11928,1100,631640,0,0,1000,145031
11928,Example Material-11928,1415,842396,0,0,1000,91484
11928,Example Material-11928,1645,566121,0,0,1000,120785
11929,Example Material-11929,1020,150857,48025,18,1000,198882
11929,Example Material-11929,1100,750637,0,0,1000,384303
11929,Example Material-11929,1415,454385,0,0,1000,150596
11929,Example Material-11929,1645,137194,247609,25,1000,384803
11930,Example Material-11930,1020,110906,0,0,1000,982
11930,Example Material-11930,1100,916297,0,0,1000,270384
11930,Example Material-11930,1415,523989,0,0,1000,125564
11930,Example Material-11930,1645,485931,0,0,1000,362368
11931,Example Material-11931,1020,755554,0,0,1000,239552
11931,Example Material-11931,1100,380381,0,0,1000,239118
11931,Example Material-11931,1415,541311,0,0,1000,272328
11931,Example Material-11931,1645,303423,0,0,1000,161103
11932,Example Material-11932,1020,663362,0,0,1000,195291
11932,Example Material-11932,1100,384199,0,0,1000,221973
11932,Example Material-11932,1415,702004,0,0,1000,191967
11932,Example Material-11932,1645,873608,0,0,1000,346589
11933,Example Material-11933,1020,499594,0,0,1000,50778
11933,Example Material-11933,1100,797428,0,0,1000,97412
11933,Example Material-11933,1415,937090,0,0,1000,258436
11933,Example Material-11933,1645,892981,0,0,1000,376652
11934,Example Material-11934,1020,493160,0,0,1000,237753
11934,Example Material-11934,1100,695896,0,0,1000,25674
11934,Example Material-11934,1415,539367,0,0,1000,398703
11934,Example Material-11934,1645,891263,0,0,1000,116409
11935,Example Material-11935,1020,69927,285154,26,1000,355081
11935,Example Material-11935,1100,630575,0,0,1000,217807
11935,Example Material-11935,1415,266079,87255,24,1000,353334
11935,Example Material-11935,1645,225821,40791,13,1000,266612
11936,Example Material-11936,1020,918150,0,0,1000,286522
11936,Example Material-11936,1100,685447,0,0,1000,328643
11936,Example Material-11936,1415,913850,0,0,1000,251292
11936,Example Material-11936,1645,819146,0,0,1000,261940
11937,Example Material-11937,1020,553400,0,0,1000,140349
11937,Example Material-11937,1100,127067,164438,12,1000,291505
11937,Example Material-11937,1415,243458,0,0,1000,69833
11937,Example Material-11937,1645,496137,0,0,1000,351502
11938,Example Material-11938,1020,840507,0,0,1000,40616
11938,Example Material-11938,1100,12800,320233,14,1000,333033
11938,Example Material-11938,1415,95793,218721,26,1000,314514
11938,Example Material-11938,1645,34240,10438,15,1000,44678
11939,Example Material-11939,1020,942444,0,0,1000,153505
11939,Example Material-11939,1100,208667,145651,14,1000,354318
11939,Example Material-11939,1415,511171,0,0,1000,328959
11939,Example Material-11939,1645,539368,0,0,1000,1713
11940,Example Material-11940,1020,60024,11570,25,1000,71594
11940,Example Material-11940,1100,698923,0,0,1000,360895
11940,Example Material-11940,1415,853079,0,0,1000,123642
11940,Example Material-11940,1645,299795,0,0,1000,206916
11941,Example Material-11941,1020,584437,0,0,1000,28869
11941,Example Material-11941,1100,838215,0,0,1000,221895
11941,Example Material-11941,1415,264131,44308,1,1000,308439
11941,Example Material-11941,1645,866221,0,0,1000,124983
11942,Example Material-11942,1020,627407,0,0,1000,24
11942,Example Material-11942,1100,153949,33996,16,1000,187945
11942,Example Material-11942,1415,21084,0,0,1000,4601
11942,Example Material-11942,1645,12547,92141,25,1000,104688
11943,Example Material-11943,1020,949349,0,0,1000,242400
11943,Example Material-11943,1100,9923,0,0,1000,4755
11943,Example Material-11943,1415,534376,0,0,1000,40105
11943,Example Material-11943,1645,755947,0,0,1000,167635
11944,Example Material-11944,1020,891803,0,0,1000,268432
11944,Example Material-11944,1100,773120,0,0,1000,262140
11944,Example Material-11944,1415,907446,0,0,1000,65657
11944,Example Material-11944,1645,338730,0,0,1000,40583
11945,Example Material-11945,1020,668383,0,0,1000,348766
11945,Example Material-11945,1100,105326,59047,26,1000,164373
11945,Example Material-11945,1415,153281,15893,23,1000,169174
11945,Example Material-11945,1645,712874,0,0,1000,122992
11946,Example Material-11946,1020,651763,0,0,1000,81302
11946,Example Material-11946,1100,210478,0,0,1000,203418
11946,Example Material-11946,1415,164618,0,0,1000,59274
11946,Example Material-11946,1645,376997,0,0,1000,112166
11947,Example Material-11947,1020,878354,0,0,1000,49232
11947,Example Material-11947,1100,931856,0,0,1000,158296
11947,Example Material-11947,1415,648624,0,0,1000,51101
11947,Example Material-11947,1645,936816,0,0,1000,235864
11948,Example Material-11948,1020,985569,0,0,1000,320949
11948,Example Material-11948,1100,861049,0,0,1000,304730
11948,Example Material-11948,1415,316443,0,0,1000,162552
11948,Example Material-11948,1645,633135,0,0,1000,258836
11949,Example Material-11949,1020,284191,0,0,1000,247213
11949,Example Material-11949,1100,767535,0,0,1000,375094
11949,Example Material-11949,1415,626634,0,0,1000,348875
11949,Example Material-11949,1645,144608,214155,24,1000,358763
11950,Example Material-11950,1020,616558,0,0,1000,214308
11950,Example Material-11950,1100,58642,263863,15,1000,322505
11950,Example Material-11950,1415,514430,0,0,1000,278387
11950,Example Material-11950,1645,691779,0,0,1000,306573
11951,Example Material-11951,1020,788234,0,0,1000,376533
11951,Example Material-11951,1100,854898,0,0,1000,224573
11951,Example Material-11951,1415,246835,0,0,1000,98134
11951,Example Material-11951,1645,669852,0,0,1000,217659
11952,Example Material-11952,1020,104699,0,0,1000,48023
11952,Example Material-11952,1100,293861,0,0,1000,63861
11952,Example Material-11952,1415,551906,0,0,1000,169679
11952,Example Material-11952,1645,498453,0,0,1000,297746
11953,Example Material-11953,1020,677437,0,0,1000,247861
11953,Example Material-11953,1100,497832,0,0,1000,97385
11953,Example Material-11953,1415,408381,0,0,1000,355994
11953,Example Material-11953,1645,333478,0,0,1000,329866
11954,Example Material-11954,1020,645838,0,0,1000,380631
11954,Example Material-11954,1100,556937,0,0,1000,297036
11954,Example Material-11954,1415,139318,0,0,1000,54577
11954,Example Material-11954,1645,902232,0,0,1000,92241
11955,Example Material-11955,1020,163383,0,0,1000,1386
11955,Example Material-11955,1100,300945,34039,13,1000,334984
11955,Example Material-11955,1415,397550,0,0,1000,387940
11955,Example Material-11955,1645,293602,0,0,1000,118327
11956,Example Material-11956,1020,763821,0,0,1000,135235
